target,revolving_utilization,age,delinquency_30_59,debt_ratio,monthly_income,num_credit_lines,delinquency_90,real_estate_loans,delinquency_60_89,dependents,monthly_income_log,delinquency_total,income_per_dependent,loan_per_age,debt_per_income,utilization_income_ratio
0,0.821913753,35,0,0.332134139,7782.0,10,0,1,0,0.0,8.959697146959389,0,7782.0,0.2777777777777778,0.033347815109156985,0.08252397044531855
0,0.511292781,41,0,0.277630533,7545.0,12,0,2,0,5.0,8.928772900524256,0,1257.5,0.2857142857142857,0.027962220083142465,0.051496069667682984
0,0.0614033,63,0,1.4840740076249999,5400.0,4,0,2,0,0.0,8.594339400592892,0,5400.0,0.0625,0.1546822501957029,0.006399950787253318
1,0.14515218400000002,33,0,0.352132701,2300.0,17,0,2,0,1.0,7.741099090035366,0,1150.0,0.5,0.0402847167584935,0.016605713138004564
0,0.043766847,72,0,0.342705405,3200.0,6,0,1,0,0.0,8.071218539969863,0,3200.0,0.0821917808219178,0.03777942329246745,0.00482480350430907
0,0.004841031,77,0,0.004497751,2000.0,8,0,0,0,0.0,7.601402334583733,0,2000.0,0.10256410256410256,0.0005229090356482749,0.0005628188069444937
0,0.9999999,23,0,0.0,500.0,1,0,0,0,0.0,6.2166061010848646,0,500.0,0.041666666666666664,0.0,0.1385692784104804
0,0.253636577,68,0,1.4840740076249999,0.0,18,0,2,0,0.0,0.0,0,0.0,0.2608695652173913,1.4840740076249999,0.253636577
0,0.009127158,81,0,1.4840740076249999,5400.0,17,0,0,0,1.0,8.594339400592892,0,2700.0,0.2073170731707317,0.1546822501957029,0.0009513065588899198
0,0.093244452,80,0,0.35818409,2400.0,9,0,1,0,1.0,7.783640596221253,0,1200.0,0.1111111111111111,0.04077854576086501,0.010615695277891269
0,0.846088762,71,0,0.413891532,1050.0,4,0,0,0,0.0,6.957497370876951,0,1050.0,0.05555555555555555,0.05201277646848752,0.10632598699894479
0,0.100995409,61,0,0.141810014,12672.5,4,0,1,0,2.0,9.447268478261009,0,4224.166666666667,0.06451612903225806,0.013573884340685086,0.009667159335490831
0,0.159996347,28,0,0.812286689,2343.0,20,0,1,0,0.0,7.759614150696903,0,2343.0,0.6896551724137931,0.09273087547302247,0.018265227696960935
0,0.365533691,51,0,0.453910402,6584.0,10,0,1,0,0.0,8.792549614177382,0,6584.0,0.19230769230769232,0.04635262724049323,0.03732773439011128
0,0.293980401,37,0,0.167966407,3333.0,5,0,0,0,0.0,8.111928063310739,0,3333.0,0.13157894736842105,0.018433684488392558,0.032263248673320276
0,0.0,76,0,0.089254881,12672.5,6,0,1,0,1.0,9.447268478261009,0,6336.25,0.07792207792207792,0.00854337008623108,0.0
1,0.14515218400000002,35,5,0.359923421,4700.0,6,1,0,1,0.0,8.45553053102413,7,4700.0,0.16666666666666666,0.03806485736776703,0.015351035409779227
0,0.791901792,40,0,0.35716071,4000.0,8,0,1,0,1.0,8.294299608857235,0,2000.0,0.1951219512195122,0.0384279316388332,0.08520295507208928
0,0.050444381,36,0,0.115234022,12672.5,13,0,2,0,2.0,9.447268478261009,0,4224.166666666667,0.35135135135135137,0.011030062282766297,0.004828475606323911
0,0.034949126,60,0,0.004932628,8311.0,5,0,0,0,0.0,9.025455532779063,0,8311.0,0.08196721311475409,0.0004920103614117445,0.0034860387027532977
0,0.12569581,63,0,0.035301468,3200.0,3,0,0,0,0.0,8.071218539969863,0,3200.0,0.046875,0.003891590511732648,0.013856551845394917
0,0.013544919,52,0,0.521136473,12672.5,20,0,3,0,0.0,9.447268478261009,0,12672.5,0.37735849056603776,0.049882557731180784,0.001296503390162192
0,0.498900044,64,0,1.4840740076249999,5400.0,7,0,0,0,1.0,8.594339400592892,0,2700.0,0.1076923076923077,0.1546822501957029,0.05199941581899531
0,0.031799293,64,0,1.4840740076249999,5400.0,6,0,2,0,0.0,8.594339400592892,0,5400.0,0.09230769230769231,0.1546822501957029,0.0033143806647109994
0,0.004808306,70,0,0.023590408,7714.0,3,0,0,0,1.0,8.950921764797261,0,3857.0,0.04225352112676056,0.0023706756577520564,0.0004832020704865791
0,0.0651489,57,0,0.061403509,5813.0,5,0,0,0,3.0,8.668024081118821,0,1453.25,0.08620689655172414,0.006351195289213032,0.006738595131060194
0,0.783583293,43,1,0.122523562,5198.0,2,0,1,0,0.0,8.556221578383715,1,5198.0,0.045454545454545456,0.012821339584376082,0.08199718754664234
0,0.005043259,43,0,0.237740981,12500.0,4,0,1,0,1.0,9.433563920090563,0,6250.0,0.09090909090909091,0.022786171898771135,0.00048336877395161674
0,0.02691463,50,0,0.409239308,6125.0,7,0,1,0,0.0,8.72029728739272,0,6125.0,0.13725490196078433,0.04210152178481061,0.002768910168509807
0,0.026473682,44,0,1.4840740076249999,5400.0,12,0,2,0,1.0,8.594339400592892,0,2700.0,0.26666666666666666,0.1546822501957029,0.00275930221921939
0,0.238367053,51,0,0.269394322,8700.0,14,0,0,0,0.0,9.071193240566025,0,8700.0,0.2692307692307692,0.02674899741918361,0.023668203688106695
0,0.208863468,55,0,0.16751269,2166.0,4,0,0,0,1.0,7.681099001536359,0,1083.0,0.07142857142857142,0.01929625384647197,0.02405956526507022
0,0.914929673,69,0,0.219431593,3025.0,2,0,0,0,1.0,8.014996894348302,0,1512.5,0.02857142857142857,0.024340728629376064,0.10148973801350829
0,0.0,57,0,0.388623486,9000.0,6,0,2,0,0.0,9.105090961257085,0,9000.0,0.10344827586206896,0.03845818780751033,0.0
0,0.261642129,43,0,0.359438229,4200.0,8,0,0,0,3.0,8.343077871169383,0,1050.0,0.18181818181818182,0.038471072804513895,0.028003847619355524
0,0.81851657,33,2,0.586503749,3600.0,6,0,2,0,1.0,8.188966863648876,2,1800.0,0.17647058823529413,0.06382695222464906,0.08907601715683766
0,0.798235124,53,0,0.702122528,8291.0,6,0,2,0,2.0,9.02304647355567,0,2763.6666666666665,0.1111111111111111,0.07005081038509067,0.07963997035292869
0,0.14515218400000002,31,0,0.145143365,4498.0,2,0,0,0,1.0,8.411610428841172,0,2249.0,0.0625,0.015421735323342654,0.015422672357452458
0,0.025902817,56,0,0.140432458,4300.0,6,0,0,0,0.0,8.366602832783736,0,4300.0,0.10526315789473684,0.014992891286953795,0.0027654441490076224
0,0.006625091,87,0,0.122479587,6000.0,8,0,1,0,0.0,8.699681400989514,0,6000.0,0.09090909090909091,0.012627176289265052,0.0006830215061830938
0,0.846007,43,0,0.516985416,11450.0,6,0,3,0,7.0,9.34583234141334,0,1431.25,0.13636363636363635,0.04997040343777453,0.08177273438054064
0,0.19610308,37,0,0.922255926,8900.0,14,0,10,0,2.0,9.093918908958932,0,2966.6666666666665,0.3684210526315789,0.09136747920388433,0.0194278438105885
0,0.282584487,66,3,0.206119592,12672.5,8,0,1,1,1.0,9.447268478261009,4,6336.25,0.11940298507462686,0.019729519962935753,0.027048647939699293
0,0.053018244,51,0,1.4840740076249999,5400.0,6,0,0,0,0.0,8.594339400592892,0,5400.0,0.11538461538461539,0.1546822501957029,0.005525992127891961
1,0.906382811,35,0,0.411655478,7000.0,6,0,1,0,0.0,8.853808274977197,0,7000.0,0.16666666666666666,0.041776282480080286,0.09198299639152431
0,0.102771801,82,0,1.4840740076249999,5400.0,3,0,0,0,0.0,8.594339400592892,0,5400.0,0.03614457831325301,0.1546822501957029,0.010711712053218496
0,0.731490844,37,0,0.346449136,3125.0,4,0,1,0,0.0,8.047509510981422,0,3125.0,0.10526315789473684,0.038292210202100045,0.08084996684581015
0,0.129700666,36,0,0.471338793,5250.0,9,0,1,0,0.0,8.566173813637858,0,5250.0,0.24324324324324326,0.049271401730966204,0.013558259396781435
0,0.036966549,78,0,0.124468989,4707.0,5,0,2,0,0.0,8.457018468380168,0,4707.0,0.06329113924050633,0.013161546571592927,0.003908901005491191
0,0.462276726,22,0,0.139930035,2000.0,4,0,0,0,0.0,7.601402334583733,0,2000.0,0.17391304347826086,0.016268281561180098,0.05374434400554895
0,0.0,24,0,1.4840740076249999,5400.0,5,0,0,0,0.0,8.594339400592892,0,5400.0,0.2,0.1546822501957029,0.0
1,0.9999999,53,2,0.688007645,4185.0,3,8,1,1,1.0,8.339500903005945,11,2092.5,0.05555555555555555,0.073666425234625,0.10707209200848701
0,0.033241082,55,1,0.725076368,3600.0,21,0,2,0,2.0,8.188966863648876,1,1200.0,0.375,0.07890727856124591,0.003617499387390346
0,0.040359193,65,0,0.390289968,9000.0,6,0,1,0,0.0,9.105090961257085,0,9000.0,0.09090909090909091,0.03862310289896168,0.00399394653197454
0,0.003349833,80,0,0.056905973,5306.0,2,0,1,0,1.0,8.576781982827894,0,2653.0,0.024691358024691357,0.005942076691527276,0.00034978691234765266
0,0.0,53,0,0.501287755,12672.5,8,0,3,0,2.0,9.447268478261009,0,4224.166666666667,0.14814814814814814,0.04798266226651442,0.0
0,0.51528716,42,0,0.752738654,5750.0,24,0,3,0,2.0,8.657129031713755,0,1916.6666666666667,0.5581395348837209,0.07794642191566731,0.0533582142588973
0,0.0,61,1,0.307788421,2400.0,3,0,0,0,0.0,7.783640596221253,1,2400.0,0.04838709677419355,0.035041099146567015,0.0
0,0.020219624,72,0,0.126374725,5000.0,7,0,0,0,0.0,8.517393171418904,0,5000.0,0.0958904109589041,0.013278291936021739,0.00212449182626187
0,0.542259921,55,0,0.03424144,4000.0,4,0,0,0,0.0,8.294299608857235,0,4000.0,0.07142857142857142,0.003684133441036134,0.05834327962520595
0,0.028684085,77,0,0.011640353,7473.0,5,0,0,0,0.0,8.91918561004543,0,7473.0,0.0641025641025641,0.0011735190223894488,0.002891778229348874
0,0.657241316,76,0,0.890057864,1900.0,20,0,1,0,0.0,7.550135342488429,0,1900.0,0.2597402597402597,0.10409868713738488,0.0768691125547396
0,0.14515218400000002,23,0,0.058465286,820.0,2,0,0,0,0.0,6.710523109452428,0,820.0,0.08333333333333333,0.007582531712838869,0.018825205753168175
0,0.321961838,48,0,0.446068064,5200.0,8,0,1,0,1.0,8.556606193773073,0,2600.0,0.16326530612244897,0.04667640948631436,0.03368997649079493
0,0.656973693,59,0,0.374603868,9150.0,10,0,1,0,0.0,9.121618441915379,0,9150.0,0.16666666666666666,0.037010273618762426,0.06490796869790684
0,0.176789898,47,0,0.105731484,7641.0,4,0,1,0,2.0,8.941414628006845,0,2547.0,0.08333333333333333,0.010635456618229604,0.01778317318160631
0,0.048535908,70,0,0.266260497,6072.0,28,0,1,0,0.0,8.711607995897575,0,6072.0,0.39436619718309857,0.027416726160330508,0.004997721079815287
0,0.143874741,53,1,0.54704797,3251.0,13,0,1,0,1.0,8.087025470667701,1,1625.5,0.24074074074074073,0.060200994458069215,0.015832985333255403
0,0.0,50,0,0.146370726,5000.0,15,0,1,0,0.0,8.517393171418904,0,5000.0,0.29411764705882354,0.015379287517464015,0.0
0,0.004658541,78,0,0.041972227,6408.0,15,0,1,0,0.0,8.765458531504226,0,6408.0,0.189873417721519,0.004298029310614951,0.0004770427302487782
0,0.028823045,71,0,0.412470538,4666.0,12,0,2,0,0.0,8.448271745949816,0,4666.0,0.16666666666666666,0.0436556599016972,0.003050615580818318
0,0.785427916,40,0,0.447988574,4200.0,9,0,1,0,1.0,8.343077871169383,0,2100.0,0.21951219512195122,0.047948714564650156,0.08406522206388241
0,0.73787978,58,0,1.4840740076249999,5400.0,16,0,2,0,2.0,8.594339400592892,0,1800.0,0.2711864406779661,0.1546822501957029,0.07690782545741523
0,0.153024866,43,0,0.594681064,5000.0,9,0,1,0,1.0,8.517393171418904,0,2500.0,0.20454545454545456,0.06248360798898694,0.016078443250567766
0,0.072698546,56,0,0.417962003,11000.0,22,0,2,0,1.0,9.305741456739435,0,5500.0,0.38596491228070173,0.04055622826892033,0.007054179100569113
1,0.9999999,36,3,0.664913204,1900.0,2,1,0,1,2.0,7.550135342488429,5,633.3333333333334,0.05405405405405406,0.07776639519328168,0.11695720125395823
0,0.0,40,0,0.681025082,3667.0,5,0,1,0,2.0,8.207401833376355,0,1222.3333333333333,0.12195121951219512,0.07396495714255887,0.0
0,0.0,47,0,0.355233853,8979.0,15,0,2,0,0.0,9.102755161296246,0,8979.0,0.3125,0.03516207681256143,0.0
0,0.084610677,65,0,1.4840740076249999,5400.0,11,0,1,0,0.0,8.594339400592892,0,5400.0,0.16666666666666666,0.1546822501957029,0.008818812162802099
0,0.094403527,31,0,0.014852899,3500.0,2,0,0,0,0.0,8.160803920954665,0,3500.0,0.0625,0.0016213532270923391,0.010305157474668668
0,0.016561749,44,0,1.4840740076249999,5400.0,5,0,1,0,3.0,8.594339400592892,0,1350.0,0.1111111111111111,0.1546822501957029,0.0017262000340509686
0,0.047160139,47,0,1.4840740076249999,5400.0,7,0,1,0,0.0,8.594339400592892,0,5400.0,0.14583333333333334,0.1546822501957029,0.004915412831558334
0,0.083585975,49,0,1.4840740076249999,5400.0,9,0,1,0,3.0,8.594339400592892,0,1350.0,0.18,0.1546822501957029,0.008712009395335204
0,0.294369743,36,0,0.634356762,3940.0,16,0,2,0,0.0,8.279189777195004,0,3940.0,0.43243243243243246,0.06836337840174651,0.03172364722224538
0,0.768468349,59,0,0.296518805,12150.0,4,0,2,0,2.0,9.405166749908611,0,4050.0,0.06666666666666667,0.028497266033973394,0.07385449627770257
0,0.213577148,34,0,0.88574149,4200.0,12,0,1,0,1.0,8.343077871169383,0,2100.0,0.34285714285714286,0.0948018952869051,0.022859399326965964
0,0.023914052,58,0,0.189398419,12672.5,12,0,2,0,0.0,9.447268478261009,0,12672.5,0.2033898305084746,0.018128989352011578,0.002289024355960707
0,0.0,55,1,0.277327698,8516.0,9,0,1,0,0.0,9.04981944514108,1,8516.0,0.16071428571428573,0.02759529158845568,0.0
0,0.139327186,63,0,0.43807699,5740.0,10,0,2,0,3.0,8.655388690167637,0,1435.0,0.15625,0.045371243360312,0.014429992460260136
1,0.9999999,71,0,0.323851204,913.0,1,1,0,2,0.0,6.81783057145415,3,913.0,0.013888888888888888,0.041424689501778536,0.12791271067594853
0,0.216505609,38,0,0.055794421,10000.0,4,0,0,0,0.0,9.210440366976517,0,10000.0,0.10256410256410256,0.00546444805460645,0.021204336073519514
0,0.555345375,67,0,0.352132701,1028.0,31,0,2,0,0.0,6.9363427358340495,0,1028.0,0.45588235294117646,0.04436964389277897,0.06997497379901618
0,0.9999999,74,0,0.49478749,1246.0,3,0,0,0,0.0,7.1284959456800365,0,1246.0,0.04,0.06087073098227469,0.12302397721333172
0,0.065354236,54,2,0.817884406,2750.0,20,0,2,0,0.0,7.919719760924575,2,2750.0,0.36363636363636365,0.09169395764909345,0.007326938261704501
0,0.114754664,58,0,1.4840740076249999,5400.0,4,0,1,0,0.0,8.594339400592892,0,5400.0,0.06779661016949153,0.1546822501957029,0.01196066338792524
0,0.008435283,62,0,1.4840740076249999,0.0,2,0,1,0,0.0,0.0,0,0.0,0.031746031746031744,1.4840740076249999,0.008435283
0,0.037998146,78,0,1.4840740076249999,5400.0,4,0,1,0,0.0,8.594339400592892,0,5400.0,0.05063291139240506,0.1546822501957029,0.003960475485957049
0,0.930948279,46,0,0.634564254,6769.0,10,0,1,0,3.0,8.820256365906321,0,1692.25,0.2127659574468085,0.06461789085293758,0.0947987755423615
0,0.9999999,27,0,0.098644746,4500.0,3,0,0,0,0.0,8.412054873292933,0,4500.0,0.10714285714285714,0.010480681140088575,0.10624671375828229
0,0.523347954,52,1,1.4840740076249999,5400.0,11,0,2,0,3.0,8.594339400592892,1,1350.0,0.20754716981132076,0.1546822501957029,0.0545475756223153
0,0.100974163,59,0,0.479657978,7250.0,11,0,2,0,0.0,8.888894669371593,0,7250.0,0.18333333333333332,0.048504710995215874,0.010210864447039012
0,0.005859913,73,0,1.4840740076249999,5400.0,13,0,1,0,0.0,8.594339400592892,0,5400.0,0.17567567567567569,0.1546822501957029,0.0006107677407824326
0,0.438432266,67,2,0.352132701,1400.0,8,0,0,0,0.0,7.244941546337007,2,1400.0,0.11764705882352941,0.04270893844680349,0.0531759095605454
0,0.14515218400000002,35,0,0.020489755,2000.0,2,1,0,0,0.0,7.601402334583733,1,2000.0,0.05555555555555555,0.002382141214068857,0.016875409189544055
0,0.363649651,38,0,0.887400586,7166.0,8,0,3,0,0.0,8.877242435993919,0,7166.0,0.20512820512820512,0.08984294875320668,0.03681692064931147
0,0.571090255,57,0,0.245560109,5855.0,10,3,2,0,3.0,8.675222055641148,3,1463.75,0.1724137931034483,0.025380307303316717,0.059026061801550615
0,0.358842744,59,0,1.4840740076249999,5400.0,9,0,4,0,0.0,8.594339400592892,0,5400.0,0.15,0.1546822501957029,0.03740150613994591
0,0.251022685,44,0,1.4840740076249999,5400.0,5,0,1,0,0.0,8.594339400592892,0,5400.0,0.1111111111111111,0.1546822501957029,0.02616362362420573
0,0.013365456,65,1,1.4840740076249999,5400.0,16,0,0,0,0.0,8.594339400592892,1,5400.0,0.24242424242424243,0.1546822501957029,0.001393056409821615
1,0.084312931,46,0,1.4840740076249999,5400.0,4,0,1,0,0.0,8.594339400592892,0,5400.0,0.0851063829787234,0.1546822501957029,0.00878777865569252
0,0.0,49,0,0.439609662,6250.0,12,0,1,0,1.0,8.740496729931813,0,3125.0,0.24,0.04513216052412529,0.0
1,0.72745825,44,3,0.778059428,7100.0,8,0,1,1,3.0,8.867990898182093,4,1775.0,0.17777777777777778,0.07884679222224822,0.0737189826689052
0,0.0698062,73,0,1.4840740076249999,5400.0,5,0,1,0,0.0,8.594339400592892,0,5400.0,0.06756756756756757,0.1546822501957029,0.0072757692932653864
0,0.075728285,53,0,0.400121188,4950.0,4,0,2,0,1.0,8.507344855361422,0,2475.0,0.07407407407407407,0.042085481707793734,0.007965240154015766
0,0.007029877,51,0,0.290588235,8499.0,10,0,1,0,1.0,9.047821442478408,0,4249.5,0.19230769230769232,0.0289205213949665,0.0006996419114575749
0,0.082576348,49,0,0.052995692,7660.0,21,0,0,0,2.0,8.94389780251682,0,2553.3333333333335,0.42,0.00532946869049546,0.008304223317651127
0,0.049325112,30,0,0.428769018,2168.0,5,0,1,0,0.0,7.682021510826875,0,2168.0,0.16129032258064516,0.049385850687573805,0.005681293456655152
0,0.042482272,58,0,0.262394022,6958.0,7,0,2,0,2.0,8.84779106484485,0,2319.3333333333335,0.11864406779661017,0.026644962334417068,0.004313888436530238
0,0.501792939,59,0,1.4840740076249999,5400.0,13,0,2,0,0.0,8.594339400592892,0,5400.0,0.21666666666666667,0.1546822501957029,0.05230093683875632
0,0.008373442,47,0,0.036852269,6213.0,5,0,0,0,3.0,8.734560089952993,0,1553.25,0.10416666666666667,0.003785714881768012,0.0008601767232031576
0,0.365114928,33,1,0.332753749,4600.0,9,0,0,0,0.0,8.434028950155469,1,4600.0,0.2647058823529412,0.03527164806872003,0.038701908795179506
0,0.437718277,45,0,0.398250365,4800.0,9,0,1,0,3.0,8.476579508530941,0,1200.0,0.1956521739130435,0.042024695159417993,0.04618947971744027
0,0.014226363,67,0,1.4840740076249999,5400.0,9,0,2,0,0.0,8.594339400592892,0,5400.0,0.1323529411764706,0.1546822501957029,0.0014827871316623288
0,0.03006307,67,0,0.005538036,12672.5,10,0,0,0,1.0,9.447268478261009,0,6336.25,0.14705882352941177,0.000530094159207616,0.0028776009789119655
0,0.339126708,64,0,0.544291142,5000.0,12,0,1,0,0.0,8.517393171418904,0,5000.0,0.18461538461538463,0.05718909917838921,0.03563231043332438
0,0.086892623,63,0,1.4840740076249999,0.0,11,0,1,0,0.0,0.0,0,0.0,0.171875,1.4840740076249999,0.086892623
0,0.368562899,67,0,0.445357436,3650.0,15,0,1,0,0.0,8.202756381655638,0,3650.0,0.22058823529411764,0.04839391781442303,0.04004918566948885
0,0.637132208,46,1,0.34997843,9271.0,10,0,2,0,2.0,9.134754385019587,1,3090.3333333333335,0.2127659574468085,0.034532502387755064,0.06286607290076608
0,0.14515218400000002,25,1,0.102604578,3800.0,4,1,0,1,0.0,8.24301946898925,3,3800.0,0.15384615384615385,0.011100764024596402,0.01570397903920815
0,0.002290006,44,0,0.44237853,5700.0,9,0,2,0,2.0,8.648396877031582,0,1900.0,0.2,0.045849951617672455,0.0002373457507175577
0,0.12366498,47,0,0.447553989,4537.0,4,0,1,0,0.0,8.420241665339788,0,4537.0,0.08333333333333333,0.04750982033154207,0.013127580416010422
0,0.084791386,39,0,0.004892736,2656.0,1,0,0,0,2.0,7.884952945759814,0,885.3333333333334,0.025,0.0005506766360912436,0.009543256617972883
0,0.047240186,55,0,0.126108692,6200.0,10,0,1,0,1.0,8.732465848349879,0,3100.0,0.17857142857142858,0.01295752730757144,0.004853876369677628
0,0.28562963,41,0,1.4840740076249999,5400.0,12,0,2,0,0.0,8.594339400592892,0,5400.0,0.2857142857142857,0.1546822501957029,0.02977064059067467
0,0.0,50,0,0.237976202,10000.0,4,0,1,0,1.0,9.210440366976517,0,5000.0,0.0784313725490196,0.023307143810337806,0.0
0,0.507292315,80,0,1.4840740076249999,5400.0,4,0,0,0,0.0,8.594339400592892,0,5400.0,0.04938271604938271,0.1546822501957029,0.05287412648427378
0,0.063107605,59,0,1.4840740076249999,5400.0,5,0,1,0,0.0,8.594339400592892,0,5400.0,0.08333333333333333,0.1546822501957029,0.0065775873007056845
0,0.723202695,30,0,0.352132701,200.0,9,0,2,0,0.0,5.303304908059076,0,200.0,0.2903225806451613,0.055864773501561306,0.11473389048264997
0,0.111984002,74,0,0.239200151,5300.0,3,0,1,0,0.0,8.575650760987806,0,5300.0,0.04,0.02498004124947061,0.0116946623049615
0,0.19494901,45,0,0.360058923,4751.0,13,0,0,0,0.0,8.466320861042481,0,4751.0,0.2826086956521739,0.038035782674743224,0.02059395755348728
0,0.010859393,65,0,1.4840740076249999,5400.0,20,0,2,0,0.0,8.594339400592892,0,5400.0,0.30303030303030304,0.1546822501957029,0.0011318541638550886
0,0.055563803,64,0,0.328763211,3500.0,13,0,1,0,0.0,8.160803920954665,0,3500.0,0.2,0.03588803055242546,0.006065385033828951
0,0.059998846,57,0,0.353629417,4187.0,4,0,1,0,0.0,8.339978571990427,0,4187.0,0.06896551724137931,0.037861908812135386,0.006423874052551895
0,0.04707941,56,0,1.4840740076249999,5400.0,4,0,1,0,0.0,8.594339400592892,0,5400.0,0.07017543859649122,0.1546822501957029,0.004906998599308534
0,0.0,85,0,0.0,5400.0,9,0,0,0,0.0,8.594339400592892,0,5400.0,0.10465116279069768,0.0,0.0
0,0.162305772,59,0,0.370924923,9416.0,12,0,1,0,2.0,9.150271845510064,0,3138.6666666666665,0.2,0.03654334865563993,0.015990288188369593
0,0.366579178,43,0,0.025086505,3467.0,5,0,0,0,1.0,8.151333337900432,0,1733.5,0.11363636363636363,0.0027412950740307676,0.04005746096929995
0,0.023919522,49,0,0.352132701,2161.0,10,0,1,0,0.0,7.6787889981991535,0,2161.0,0.2,0.04057394425340534,0.002756089819093804
0,0.534793551,37,0,0.571618921,1500.0,14,0,0,0,0.0,7.313886831633462,0,1500.0,0.3684210526315789,0.0687547151622332,0.06432533444708041
0,0.027435457,70,0,0.45644931,2100.0,8,0,1,0,0.0,7.650168700845001,0,2100.0,0.11267605633802817,0.05276767723101299,0.0031716672759595937
0,0.742730291,44,0,0.081468915,12672.5,5,0,0,0,2.0,9.447268478261009,0,4224.166666666667,0.1111111111111111,0.007798106765373454,0.07109325203477786
0,0.37946978,51,0,0.549780088,2500.0,19,0,0,0,0.0,7.824445930877619,0,2500.0,0.36538461538461536,0.062301938536023484,0.04300210834452475
0,0.012660784,57,0,0.352132701,10000.0,13,0,2,0,3.0,9.210440366976517,0,2500.0,0.22413793103448276,0.034487513598228124,0.0012399841284954363
0,0.005433273,53,0,0.367608352,11397.0,11,0,2,0,2.0,9.341193180394946,0,3799.0,0.2037037037037037,0.03554796294656982,0.0005254009769685489
0,0.180785537,59,0,1.4840740076249999,5400.0,3,0,1,0,0.0,8.594339400592892,0,5400.0,0.05,0.1546822501957029,0.018842937429212496
0,0.03790059,72,0,1.4840740076249999,5400.0,5,0,1,0,0.0,8.594339400592892,0,5400.0,0.0684931506849315,0.1546822501957029,0.003950307407058988
0,0.071795214,42,0,1.4840740076249999,5400.0,4,0,2,0,0.0,8.594339400592892,0,5400.0,0.09302325581395349,0.1546822501957029,0.007483080491770318
0,0.750335811,47,0,0.816186833,4966.0,10,0,3,0,1.0,8.51057131510735,0,2483.0,0.20833333333333334,0.08581890676783041,0.07889492504073932
0,0.462475946,35,0,0.889622076,5000.0,16,0,1,0,0.0,8.517393171418904,0,5000.0,0.4444444444444444,0.09347329252631584,0.048592712066244464
0,0.446954783,51,0,0.222841761,5200.0,7,0,0,0,0.0,8.556606193773073,0,5200.0,0.1346153846153846,0.023318085571549452,0.04676919545886786
0,0.478790978,54,0,0.279430473,12672.5,7,0,2,0,3.0,9.447268478261009,0,3168.125,0.12727272727272726,0.026746749505045013,0.045829297772550084
0,0.186654223,44,0,0.013289457,7900.0,4,0,0,0,2.0,8.974744612722734,0,2633.3333333333335,0.08888888888888889,0.001332310501769576,0.018712681902845266
0,0.099025027,68,0,0.261336682,7166.0,8,0,1,0,0.0,8.877242435993919,0,7166.0,0.11594202898550725,0.026458465881900005,0.010025574206738138
0,0.02256109,50,0,0.17541081,5050.0,7,0,1,0,1.0,8.527341522468053,0,2525.0,0.13725490196078433,0.018411307035266215,0.0023680362404134288
0,0.044761966,60,0,0.175382066,10861.0,8,0,1,0,1.0,9.29302573859479,0,5430.5,0.13114754098360656,0.01703892232022566,0.004348766547057224
0,0.079267923,42,0,1.4840740076249999,0.0,1,0,0,0,0.0,0.0,0,0.0,0.023255813953488372,1.4840740076249999,0.079267923
1,0.822898699,49,1,0.428888889,7649.0,18,0,1,0,2.0,8.942460926820582,1,2549.6666666666665,0.36,0.043137095750915955,0.08276609835902549
0,0.020696343,45,0,0.196868754,6003.0,6,0,1,0,3.0,8.700181192753353,0,1500.75,0.13043478260869565,0.020295368724356753,0.0021336037532434416
0,0.530154215,45,0,0.255048409,7229.0,4,0,2,0,2.0,8.88599431515281,0,2409.6666666666665,0.08695652173913043,0.02579896375310202,0.05362679747725561
0,0.521387673,37,0,0.362462502,7666.0,6,0,1,0,2.0,8.944680683558895,0,2555.3333333333335,0.15789473684210525,0.036447877366162534,0.052428799836880376
0,0.331414903,79,0,0.686607143,1119.0,13,0,0,0,0.0,7.02108396428914,0,1119.0,0.1625,0.08560029368310569,0.041317969550686694
0,0.022683697,67,0,1.4840740076249999,5400.0,3,0,1,0,0.0,8.594339400592892,0,5400.0,0.04411764705882353,0.1546822501957029,0.002364279191394692
0,0.031570448,59,0,0.132463575,10500.0,10,0,1,0,0.0,9.259225769705994,0,10500.0,0.16666666666666666,0.012911654151441498,0.0030772739296977903
0,0.003380255,61,0,0.073425439,12672.5,18,0,1,0,1.0,9.447268478261009,0,6336.25,0.2903225806451613,0.007028194896377542,0.00032355395164140145
0,0.821779286,52,0,0.445431824,3600.0,5,0,0,0,1.0,8.188966863648876,0,1800.0,0.09433962264150944,0.048474636007461026,0.08943108601805069
0,0.9999999,41,0,0.22191573,12672.5,7,0,1,0,3.0,9.447268478261009,0,3168.125,0.16666666666666666,0.02124150733388052,0.0957187902350581
0,0.194879796,32,0,0.114377125,5000.0,9,0,0,0,0.0,8.517393171418904,0,5000.0,0.2727272727272727,0.012017694650198847,0.02047617372635518
0,0.551535421,46,0,0.04446263,10997.0,3,0,0,0,2.0,9.30546871706776,0,3665.6666666666665,0.06382978723404255,0.0043144694550730795,0.05351871284481757
0,0.165819266,57,0,0.490405117,3282.0,10,0,0,0,0.0,8.096512917501594,0,3282.0,0.1724137931034483,0.05391133079759232,0.018228882595325676
0,0.101248511,45,0,0.251848766,9600.0,6,0,1,0,3.0,9.169622538697624,0,2400.0,0.13043478260869565,0.024764809612319506,0.009955975319116064
